Date,LastPrice
2021-07-30,538.92
2021-08-06,535.94
2021-08-13,536.92
2021-08-20,538.33
2021-08-27,536.56
2021-09-03,536.2
2021-09-10,535.48
2021-09-17,534.04
2021-09-24,530.46
2021-10-01,530.29
2021-10-08,524.81
2021-10-15,525.79
2021-10-22,522.89
2021-10-29,525.9
2021-11-05,531.23
2021-11-12,526.48
2021-11-19,527.32
2021-11-26,529.63
2021-12-03,534.59
2021-12-10,529.85
2021-12-17,533.49
2021-12-24,530.06
2021-12-31,530.01
2022-01-07,518.55
2022-01-14,517.75
2022-01-21,519.04
2022-01-28,517.48
2022-02-04,511.89
2022-02-11,511.4
2022-02-18,511.77
2022-02-25,510.21
2022-03-04,520.66
2022-03-11,509.43
2022-03-18,502.58
2022-03-25,488.74
2022-04-01,492.1
2022-04-08,480.34
2022-04-15,477.64
2022-04-22,474.01
2022-04-29,474.26
2022-05-06,466.93
2022-05-13,473.77
2022-05-20,479.45
2022-05-27,481.44
2022-06-03,474.26
2022-06-10,465.88
2022-06-17,463.49
2022-06-24,467.78
2022-07-01,477.03
2022-07-08,470.22
2022-07-15,475.89
2022-07-22,482.86
2022-07-29,487.37
2022-08-05,480.82
2022-08-12,481.28
2022-08-19,476.11
2022-08-26,473.62
2022-09-02,467.68
2022-09-09,463.73
2022-09-16,459.13
2022-09-23,450.42
2022-09-30,446.73
2022-10-07,443.94
2022-10-14,439.86
2022-10-21,434.34
2022-10-28,442.3
2022-11-04,436.65
2022-11-11,449.15
2022-11-18,449.3
2022-11-25,453.97
2022-12-02,462.15
2022-12-09,458.52
2022-12-16,462.6
2022-12-23,453.85
2022-12-30,451.08
2023-01-06,461.44
2023-01-13,464.48
2023-01-20,465.25
2023-01-27,464.48
2023-02-03,463.76
2023-02-10,455.85
2023-02-17,453.47
2023-02-24,448.38
2023-03-03,448.49
2023-03-10,458.58
2023-03-17,467.77
2023-03-24,470.61
2023-03-31,467.0
2023-04-07,470.59
2023-04-14,467.07
2023-04-21,465.37
2023-04-28,471.02
2023-05-05,471.84
2023-05-12,470.89
2023-05-19,462.1
2023-05-26,457.57
2023-06-02,461.75
2023-06-09,460.08
2023-06-16,459.78
2023-06-23,460.82
2023-06-30,458.37
2023-07-07,450.01
2023-07-14,459.27
2023-07-21,458.85
2023-07-28,455.1
2023-08-04,453.31
2023-08-11,448.93
2023-08-18,446.56
2023-08-25,447.01
2023-09-01,449.46
2023-09-08,447.27
2023-09-15,445.25
2023-09-22,442.26
2023-09-29,438.12
2023-10-06,431.91
2023-10-13,437.54
2023-10-20,429.03
2023-10-27,431.95
2023-11-03,440.77
2023-11-10,438.56
2023-11-17,444.96
2023-11-24,443.84
2023-12-01,453.42
2023-12-08,453.17
2023-12-15,464.4
2023-12-22,465.15
2023-12-29,467.25
2024-01-05,461.29
2024-01-12,465.45
2024-01-19,459.34
2024-01-26,459.47
2024-02-02,463.52
2024-02-09,458.4
2024-02-16,454.65
2024-02-23,456.14
2024-03-01,459.07
2024-03-08,463.14
2024-03-15,455.56
2024-03-22,459.54
2024-03-29,460.57
2024-04-05,454.29
2024-04-12,450.3
2024-04-19,447.57
2024-04-26,446.22
2024-05-03,452.42
2024-05-10,452.57
2024-05-17,455.56
2024-05-24,454.04
2024-05-31,454.11
2024-06-07,456.29
2024-06-14,464.31
2024-06-21,463.15
2024-06-28,459.86
2024-07-05,463.6
2024-07-12,467.53
2024-07-19,465.84
2024-07-26,467.89
2024-08-02,482.61
2024-08-09,477.42
2024-08-16,479.5
2024-08-23,483.1
2024-08-30,479.78
2024-09-06,487.51
2024-09-13,489.97
2024-09-20,487.75
2024-09-27,487.56
2024-10-04,479.5
2024-10-11,476.3
2024-10-18,476.9
2024-10-25,471.62
2024-11-01,467.11
2024-11-08,469.72
2024-11-15,465.44
2024-11-22,466.71
2024-11-29,474.58
2024-12-06,476.54
2024-12-13,468.71
2024-12-20,464.7
2024-12-27,462.11
2025-01-03,463.49
2025-01-10,458.26
2025-01-17,463.93
2025-01-24,464.13
2025-01-31,467.07
2025-02-07,469.06
2025-02-14,469.8
2025-02-21,471.92
2025-02-28,480.2
2025-03-07,476.77
2025-03-14,477.14
2025-03-21,480.0
2025-03-28,480.3
2025-04-04,489.41
2025-04-11,474.02
2025-04-18,479.91
2025-04-25,482.55
2025-05-02,481.57
2025-05-09,479.76
2025-05-16,477.86
2025-05-23,476.58
2025-05-30,481.19
2025-06-06,477.19
2025-06-13,481.08
2025-06-20,482.67
2025-06-27,486.79
2025-07-04,484.87
2025-07-11,482.82
2025-07-18,483.24
2025-07-25,484.93
2025-08-01,491.47
2025-08-08,489.82
2025-08-15,489.15
2025-08-22,491.91
2025-08-29,494.03
2025-09-05,498.86
2025-09-12,499.85
2025-09-19,498.02
2025-09-26,496.04
2025-10-03,498.41
2025-10-10,501.1
2025-10-17,503.49
2025-10-24,504.02
2025-10-31,500.78
2025-11-07,501.52
2025-11-14,500.36
2025-11-21,504.1
2025-11-28,505.87
2025-12-05,501.96
2025-12-12,500.57
2025-12-19,502.38
2025-12-26,503.41
2026-01-02,501.73
2026-01-09,502.71
2026-01-16,500.86
2026-01-23,500.95
2026-01-30,500.88
2026-02-06,503.16
2026-02-13,509.23
2026-02-20,508.49
2026-02-27,513.39
2026-03-06,506.76
2026-03-13,502.3
2026-03-20,498.5
2026-03-27,497.15
